tt_01,pxr_01,pyr_01,pzr_01,pxdr_01,pydr_01,pzdr_01,q1r_01,tau0_01,tau1_01,tau2_01,vel1_01,vel2_01,vel3_01,veld1_01,veld2_01,veld3_01,H,Etiqueta
23.37,0.01634604794,-0.1542790792,0.01191306296,0.00910524468,-0.1513,-0.01733409568,0,0.0,0.0,0.0,-2.05486938e-05,0.00240142292,0.000361731956,0.1089133406,0,0.0572099476,-0.0012257171092233,Ejercicio 4
23.38,0.01622690898,-0.1541832974,0.0119208113,0.0090507482,-0.1513,-0.01736261306,0,0.0,0.0,0.0,-0.0202130214,0.01625766204,0.001323679556,0.1090925154,0,0.056867529,-0.0011565247049292,Ejercicio 4
23.39,0.01622690898,-0.1541832974,0.0119208113,0.00899615204,-0.1513,-0.0173909649,0,0.0,0.0,0.0,-0.000437284056,0.000351714828,2.8636195e-05,0.1092706578,0,0.0565244874,-0.0012234184767524,Ejercicio 4
23.4,0.01622609196,-0.1540875512,0.01193529516,0.00894147578,-0.1513,-0.01741914052,0,0.0,0.0,0.0,-1.9150842e-06,1.540286332e-06,1.260489378e-07,0.1094476788,0,0.0561809474,-0.001223339445824,Ejercicio 4
23.41,0.01622527316,-0.153991805,0.01194981818,0.00888670162,-0.1513,-0.01744714526,0,0.0,0.0,0.0,-5.66594292e-06,0.000657998182,9.99390612e-05,0.1096236496,0,0.0558368022,-0.0012232081316246,Ejercicio 4
23.42,0.01610533142,-0.1538003126,0.01197233518,0.00883184914,-0.1513,-0.01747497734,0,0.0,0.0,0.0,-0.00803854408,0.0136740401,0.001644880022,0.1097985168,0,0.0554921586,-0.0011895091355515,Ejercicio 4
23.43,0.01610369026,-0.1536088558,0.01200165712,0.00877690232,-0.1513,-0.01750264032,0,0.0,0.0,0.0,-0.000249406836,0.0184908002,0.00283433138,0.1099723338,0,0.0551469098,-0.001175986556624,Ejercicio 4
23.44,0.0161020402,-0.1534174168,0.01203113214,0.00872186828,-0.1513,-0.01753012886,0,0.0,0.0,0.0,-0.000208250388,0.0240314774,0.00371022132,0.1101450472,0,0.0548011092,-0.0011460015724005,Ejercicio 4
23.45,0.01598294218,-0.1533217062,0.0120393326,0.00866675592,-0.1513,-0.01755744118,0,0.0,0.0,0.0,-0.0281657588,0.00504285036,-0.000782036058,0.110316657,0,0.054454828,-0.0011663243289044,Ejercicio 4
23.46,0.0159873459,-0.1532041728,0.011960087,0.00861154922,-0.1513,-0.01758458618,0,0.0,0.0,0.0,-0.0001459204306,0.00049911378,-0.000435007258,0.1104871988,0,0.0541079594,-0.0012025147408051,Ejercicio 4
23.47,0.0159873459,-0.1532041728,0.011960087,0.00855626598,-0.1513,-0.01761154962,0,0.0,0.0,0.0,-1.666367114e-06,5.69972732e-06,-4.9676507e-06,0.110656637,0,0.0537606102,-0.0012026089145564,Ejercicio 4
23.48,0.0159873459,-0.1532041728,0.011960087,0.00850089196,-0.1513,-0.01763834574,0,0.0,0.0,0.0,-3.8523917e-09,1.317691814e-08,-1.148446566e-08,0.1108249894,0,0.0534126736,-0.0012026089268386,Ejercicio 4
23.49,0.0159873459,-0.1532041728,0.011960087,0.00844543962,-0.1513,-0.01766496386,0,0.0,0.0,0.0,-1.68720593e-11,5.77100564e-11,-5.02977448e-11,0.1109922382,0,0.0530642742,-0.0012026089268386,Ejercicio 4
